# Time (s), Angle of Attack (°), Mach Number, Speed - Velocity Magnitude (m/s), acceleration Magnitude (m/s²), X (m), Y (m), Z (m), Latitude (°), Longitude (°), Pressure (Pa), Ax (m/s²), Ay (m/s²), Az (m/s²), α1 (rad/s²), α2 (rad/s²), α3 (rad/s²), Aerodynamic Drag Force (N), thrust Power (W), Reynolds Number
130.150000,71.393243,0.068003,26.130385,0.058909,381.346665,-419.140630,583.617887,39.386280,-8.284852,95880.436723,0.050045,-0.016124,0.026567,0.000000,0.000000,0.000000,-219.363253,0.000000,201944.327082
130.160000,71.394045,0.068002,26.130142,0.058842,381.305442,-419.255770,583.386971,39.386279,-8.284852,95883.092581,0.050013,-0.015988,0.026562,0.000000,0.000000,0.000000,-219.363055,0.000000,201945.632248
130.170000,71.394844,0.068002,26.129899,0.058775,381.264224,-419.370912,583.156057,39.386278,-8.284853,95885.748409,0.049980,-0.015852,0.026556,0.000000,0.000000,0.000000,-219.362859,0.000000,201946.937904
130.180000,71.395642,0.068001,26.129655,0.058709,381.223011,-419.486055,582.925146,39.386277,-8.284853,95888.404207,0.049947,-0.015717,0.026551,0.000000,0.000000,0.000000,-219.362663,0.000000,201948.244048
130.190000,71.396438,0.068000,26.129411,0.058643,381.181802,-419.601200,582.694237,39.386276,-8.284854,95891.059974,0.049915,-0.015583,0.026546,0.000000,0.000000,0.000000,-219.362469,0.000000,201949.550675
130.200000,71.397232,0.067999,26.129166,0.058577,381.140599,-419.716347,582.463331,39.386274,-8.284854,95893.715710,0.049882,-0.015448,0.026541,0.000000,0.000000,0.000000,-219.362275,0.000000,201950.857782
130.210000,71.398024,0.067998,26.128920,0.058512,381.099401,-419.831495,582.232428,39.386273,-8.284855,95896.371416,0.049850,-0.015314,0.026535,0.000000,0.000000,0.000000,-219.362082,0.000000,201952.165367
130.220000,71.398814,0.067997,26.128675,0.058447,381.058208,-419.946645,582.001527,39.386272,-8.284855,95899.027091,0.049818,-0.015180,0.026530,0.000000,0.000000,0.000000,-219.361891,0.000000,201953.473427
130.230000,71.399602,0.067996,26.128428,0.058383,381.017020,-420.061796,581.770630,39.386271,-8.284856,95901.682736,0.049786,-0.015047,0.026525,0.000000,0.000000,0.000000,-219.361700,0.000000,201954.781957
130.240000,71.400388,0.067995,26.128181,0.058319,380.975837,-420.176949,581.539734,39.386270,-8.284856,95904.338350,0.049754,-0.014914,0.026520,0.000000,0.000000,0.000000,-219.361510,0.000000,201956.090955
130.250000,71.401173,0.067994,26.127934,0.058256,380.934659,-420.292103,581.308842,39.386269,-8.284856,95906.993934,0.049721,-0.014781,0.026515,0.000000,0.000000,0.000000,-219.361321,0.000000,201957.400418
130.260000,71.401955,0.067993,26.127686,0.058193,380.893486,-420.407259,581.077952,39.386268,-8.284857,95909.649487,0.049690,-0.014648,0.026510,0.000000,0.000000,0.000000,-219.361133,0.000000,201958.710344
130.270000,71.402736,0.067992,26.127438,0.058130,380.852317,-420.522416,580.847064,39.386267,-8.284857,95912.305010,0.049658,-0.014516,0.026505,0.000000,0.000000,0.000000,-219.360946,0.000000,201960.020727
130.280000,71.403514,0.067991,26.127189,0.058068,380.811154,-420.637575,580.616180,39.386266,-8.284858,95914.960502,0.049626,-0.014384,0.026499,0.000000,0.000000,0.000000,-219.360760,0.000000,201961.331567
130.290000,71.404291,0.067990,26.126940,0.058006,380.769996,-420.752735,580.385298,39.386265,-8.284858,95917.615964,0.049594,-0.014253,0.026494,0.000000,0.000000,0.000000,-219.360575,0.000000,201962.642859
130.300000,71.405066,0.067989,26.126691,0.057944,380.728842,-420.867896,580.154418,39.386264,-8.284859,95920.271395,0.049562,-0.014122,0.026489,0.000000,0.000000,0.000000,-219.360391,0.000000,201963.954601
130.310000,71.405839,0.067988,26.126440,0.057883,380.687694,-420.983059,579.923542,39.386263,-8.284859,95922.926796,0.049531,-0.013991,0.026484,0.000000,0.000000,0.000000,-219.360207,0.000000,201965.266790
130.320000,71.406610,0.067987,26.126190,0.057823,380.646551,-421.098224,579.692668,39.386262,-8.284860,95925.582166,0.049499,-0.013860,0.026479,0.000000,0.000000,0.000000,-219.360025,0.000000,201966.579422
130.330000,71.407379,0.067986,26.125939,0.057762,380.605412,-421.213389,579.461796,39.386261,-8.284860,95928.237506,0.049468,-0.013730,0.026475,0.000000,0.000000,0.000000,-219.359844,0.000000,201967.892496
130.340000,71.408146,0.067985,26.125687,0.057703,380.564278,-421.328556,579.230927,39.386260,-8.284861,95930.892816,0.049437,-0.013600,0.026470,0.000000,0.000000,0.000000,-219.359663,0.000000,201969.206007
130.350000,71.408912,0.067984,26.125435,0.057643,380.523150,-421.443725,579.000061,39.386259,-8.284861,95933.548095,0.049405,-0.013471,0.026465,0.000000,0.000000,0.000000,-219.359483,0.000000,201970.519953
130.360000,71.409675,0.067983,26.125183,0.057584,380.482026,-421.558894,578.769198,39.386258,-8.284862,95936.203344,0.049374,-0.013342,0.026460,0.000000,0.000000,0.000000,-219.359304,0.000000,201971.834331
130.370000,71.410437,0.067982,26.124930,0.057525,380.440908,-421.674066,578.538337,39.386257,-8.284862,95938.858562,0.049343,-0.013213,0.026455,0.000000,0.000000,0.000000,-219.359126,0.000000,201973.149138
130.380000,71.411197,0.067981,26.124676,0.057467,380.399794,-421.789238,578.307479,39.386256,-8.284863,95941.513750,0.049312,-0.013084,0.026450,0.000000,0.000000,0.000000,-219.358949,0.000000,201974.464372
130.390000,71.411955,0.067980,26.124422,0.057409,380.358685,-421.904412,578.076623,39.386255,-8.284863,95944.168907,0.049281,-0.012956,0.026445,0.000000,0.000000,0.000000,-219.358773,0.000000,201975.780029
130.400000,71.412711,0.067979,26.124168,0.057352,380.317581,-422.019587,577.845770,39.386254,-8.284864,95946.824034,0.049250,-0.012828,0.026441,0.000000,0.000000,0.000000,-219.358597,0.000000,201977.096106
130.410000,71.413466,0.067978,26.123913,0.057295,380.276482,-422.134763,577.614920,39.386253,-8.284864,95949.479130,0.049219,-0.012700,0.026436,0.000000,0.000000,0.000000,-219.358423,0.000000,201978.412601
130.420000,71.414218,0.067977,26.123658,0.057238,380.235388,-422.249941,577.384072,39.386252,-8.284865,95952.134197,0.049188,-0.012573,0.026431,0.000000,0.000000,0.000000,-219.358249,0.000000,201979.729511
130.430000,71.414969,0.067976,26.123402,0.057182,380.194299,-422.365119,577.153227,39.386251,-8.284865,95954.789232,0.049158,-0.012446,0.026426,0.000000,0.000000,0.000000,-219.358076,0.000000,201981.046834
130.440000,71.415718,0.067975,26.123146,0.057126,380.153214,-422.480300,576.922385,39.386250,-8.284866,95957.444238,0.049127,-0.012319,0.026422,0.000000,0.000000,0.000000,-219.357904,0.000000,201982.364566
130.450000,71.416465,0.067974,26.122889,0.057070,380.112135,-422.595481,576.691545,39.386249,-8.284866,95960.099212,0.049097,-0.012193,0.026417,0.000000,0.000000,0.000000,-219.357733,0.000000,201983.682704
130.460000,71.417210,0.067973,26.122632,0.057015,380.071061,-422.710663,576.460708,39.386248,-8.284867,95962.754157,0.049066,-0.012066,0.026412,0.000000,0.000000,0.000000,-219.357563,0.000000,201985.001246
130.470000,71.417954,0.067972,26.122375,0.056960,380.029991,-422.825847,576.229874,39.386246,-8.284867,95965.409071,0.049036,-0.011941,0.026408,0.000000,0.000000,0.000000,-219.357393,0.000000,201986.320190
130.480000,71.418695,0.067972,26.122117,0.056906,379.988927,-422.941032,575.999042,39.386245,-8.284867,95968.063955,0.049005,-0.011815,0.026403,0.000000,0.000000,0.000000,-219.357224,0.000000,201987.639532
130.490000,71.419435,0.067971,26.121858,0.056852,379.947867,-423.056218,575.768213,39.386244,-8.284868,95970.718808,0.048975,-0.011690,0.026399,0.000000,0.000000,0.000000,-219.357057,0.000000,201988.959269
130.500000,71.420173,0.067970,26.121599,0.056798,379.906812,-423.171406,575.537387,39.386243,-8.284868,95973.373631,0.048945,-0.011565,0.026394,0.000000,0.000000,0.000000,-219.356889,0.000000,201990.279400
130.510000,71.420910,0.067969,26.121340,0.056745,379.865762,-423.286594,575.306563,39.386242,-8.284869,95976.028424,0.048915,-0.011441,0.026390,0.000000,0.000000,0.000000,-219.356723,0.000000,201991.599921
130.520000,71.421644,0.067968,26.121080,0.056692,379.824717,-423.401784,575.075742,39.386241,-8.284869,95978.683187,0.048885,-0.011316,0.026385,0.000000,0.000000,0.000000,-219.356558,0.000000,201992.920831
130.530000,71.422377,0.067967,26.120820,0.056639,379.783677,-423.516974,574.844923,39.386240,-8.284870,95981.337919,0.048855,-0.011192,0.026380,0.000000,0.000000,0.000000,-219.356393,0.000000,201994.242125
130.540000,71.423108,0.067966,26.120559,0.056587,379.742642,-423.632166,574.614107,39.386239,-8.284870,95983.992620,0.048825,-0.011069,0.026376,0.000000,0.000000,0.000000,-219.356229,0.000000,201995.563801
130.550000,71.423837,0.067965,26.120298,0.056535,379.701611,-423.747359,574.383294,39.386238,-8.284871,95986.647292,0.048795,-0.010945,0.026372,0.000000,0.000000,0.000000,-219.356066,0.000000,201996.885858
130.560000,71.424564,0.067964,26.120036,0.056484,379.660586,-423.862553,574.152483,39.386237,-8.284871,95989.301933,0.048766,-0.010822,0.026367,0.000000,0.000000,0.000000,-219.355904,0.000000,201998.208292
130.570000,71.425290,0.067963,26.119774,0.056433,379.619565,-423.977748,573.921675,39.386236,-8.284872,95991.956543,0.048736,-0.010700,0.026363,0.000000,0.000000,0.000000,-219.355742,0.000000,201999.531101
130.580000,71.426013,0.067962,26.119512,0.056382,379.578550,-424.092944,573.690870,39.386235,-8.284872,95994.611124,0.048706,-0.010577,0.026358,0.000000,0.000000,0.000000,-219.355581,0.000000,202000.854282
130.590000,71.426735,0.067961,26.119249,0.056332,379.537539,-424.208142,573.460067,39.386234,-8.284873,95997.265674,0.048677,-0.010455,0.026354,0.000000,0.000000,0.000000,-219.355421,0.000000,202002.177833
130.600000,71.427456,0.067960,26.118985,0.056282,379.496533,-424.323340,573.229267,39.386233,-8.284873,95999.920193,0.048647,-0.010333,0.026350,0.000000,0.000000,0.000000,-219.355262,0.000000,202003.501751
130.610000,71.428174,0.067959,26.118721,0.056232,379.455532,-424.438539,572.998470,39.386232,-8.284874,96002.574683,0.048618,-0.010212,0.026345,0.000000,0.000000,0.000000,-219.355103,0.000000,202004.826033
130.620000,71.428891,0.067958,26.118457,0.056183,379.414535,-424.553740,572.767675,39.386231,-8.284874,96005.229142,0.048589,-0.010090,0.026341,0.000000,0.000000,0.000000,-219.354946,0.000000,202006.150678
130.630000,71.429606,0.067957,26.118192,0.056134,379.373544,-424.668941,572.536882,39.386230,-8.284875,96007.883571,0.048559,-0.009969,0.026337,0.000000,0.000000,0.000000,-219.354789,0.000000,202007.475683
130.640000,71.430320,0.067956,26.117927,0.056085,379.332557,-424.784143,572.306093,39.386229,-8.284875,96010.537969,0.048530,-0.009849,0.026332,0.000000,0.000000,0.000000,-219.354632,0.000000,202008.801044
130.650000,71.431031,0.067955,26.117662,0.056037,379.291576,-424.899347,572.075306,39.386228,-8.284876,96013.192338,0.048501,-0.009728,0.026328,0.000000,0.000000,0.000000,-219.354477,0.000000,202010.126761
130.660000,71.431741,0.067954,26.117396,0.055989,379.250599,-425.014551,571.844522,39.386227,-8.284876,96015.846676,0.048472,-0.009608,0.026324,0.000000,0.000000,0.000000,-219.354322,0.000000,202011.452829
130.670000,71.432449,0.067953,26.117129,0.055942,379.209627,-425.129756,571.613740,39.386226,-8.284877,96018.500983,0.048443,-0.009489,0.026320,0.000000,0.000000,0.000000,-219.354168,0.000000,202012.779248
130.680000,71.433155,0.067952,26.116862,0.055895,379.168660,-425.244962,571.382961,39.386225,-8.284877,96021.155261,0.048414,-0.009369,0.026315,0.000000,0.000000,0.000000,-219.354015,0.000000,202014.106014
130.690000,71.433860,0.067951,26.116595,0.055848,379.127697,-425.360170,571.152185,39.386224,-8.284878,96023.809508,0.048386,-0.009250,0.026311,0.000000,0.000000,0.000000,-219.353862,0.000000,202015.433125
130.700000,71.434563,0.067950,26.116327,0.055802,379.086740,-425.475378,570.921411,39.386223,-8.284878,96026.463725,0.048357,-0.009131,0.026307,0.000000,0.000000,0.000000,-219.353710,0.000000,202016.760579
130.710000,71.435264,0.067949,26.116059,0.055756,379.045787,-425.590587,570.690640,39.386222,-8.284878,96029.117911,0.048328,-0.009013,0.026303,0.000000,0.000000,0.000000,-219.353559,0.000000,202018.088373
130.720000,71.435964,0.067948,26.115790,0.055710,379.004839,-425.705797,570.459871,39.386221,-8.284879,96031.772068,0.048300,-0.008894,0.026299,0.000000,0.000000,0.000000,-219.353409,0.000000,202019.416505
130.730000,71.436662,0.067947,26.115521,0.055664,378.963896,-425.821007,570.229105,39.386220,-8.284879,96034.426194,0.048271,-0.008776,0.026295,0.000000,0.000000,0.000000,-219.353259,0.000000,202020.744973
130.740000,71.437358,0.067947,26.115252,0.055619,378.922958,-425.936219,569.998342,39.386219,-8.284880,96037.080290,0.048243,-0.008659,0.026291,0.000000,0.000000,0.000000,-219.353110,0.000000,202022.073774
130.750000,71.438052,0.067946,26.114982,0.055575,378.882025,-426.051432,569.767581,39.386217,-8.284880,96039.734355,0.048214,-0.008541,0.026286,0.000000,0.000000,0.000000,-219.352961,0.000000,202023.402906
130.760000,71.438745,0.067945,26.114711,0.055530,378.841096,-426.166645,569.536823,39.386216,-8.284881,96042.388391,0.048186,-0.008424,0.026282,0.000000,0.000000,0.000000,-219.352814,0.000000,202024.732367
130.770000,71.439436,0.067944,26.114440,0.055486,378.800173,-426.281859,569.306068,39.386215,-8.284881,96045.042396,0.048158,-0.008307,0.026278,0.000000,0.000000,0.000000,-219.352667,0.000000,202026.062154
130.780000,71.440126,0.067943,26.114169,0.055442,378.759254,-426.397074,569.075315,39.386214,-8.284882,96047.696371,0.048129,-0.008191,0.026274,0.000000,0.000000,0.000000,-219.352520,0.000000,202027.392265
130.790000,71.440814,0.067942,26.113898,0.055399,378.718340,-426.512290,568.844565,39.386213,-8.284882,96050.350316,0.048101,-0.008074,0.026270,0.000000,0.000000,0.000000,-219.352375,0.000000,202028.722698
130.800000,71.441500,0.067941,26.113625,0.055356,378.677430,-426.627507,568.613818,39.386212,-8.284883,96053.004230,0.048073,-0.007958,0.026266,0.000000,0.000000,0.000000,-219.352230,0.000000,202030.053451
130.810000,71.442184,0.067940,26.113353,0.055313,378.636526,-426.742724,568.383073,39.386211,-8.284883,96055.658115,0.048045,-0.007843,0.026262,0.000000,0.000000,0.000000,-219.352086,0.000000,202031.384521
130.820000,71.442867,0.067939,26.113080,0.055271,378.595626,-426.857943,568.152331,39.386210,-8.284884,96058.311969,0.048017,-0.007727,0.026258,0.000000,0.000000,0.000000,-219.351942,0.000000,202032.715906
130.830000,71.443548,0.067938,26.112807,0.055229,378.554731,-426.973162,567.921591,39.386209,-8.284884,96060.965793,0.047989,-0.007612,0.026255,0.000000,0.000000,0.000000,-219.351799,0.000000,202034.047605
130.840000,71.444227,0.067937,26.112533,0.055187,378.513841,-427.088381,567.690854,39.386208,-8.284885,96063.619586,0.047962,-0.007497,0.026251,0.000000,0.000000,0.000000,-219.351657,0.000000,202035.379614
130.850000,71.444905,0.067936,26.112259,0.055146,378.472956,-427.203602,567.460120,39.386207,-8.284885,96066.273350,0.047934,-0.007383,0.026247,0.000000,0.000000,0.000000,-219.351515,0.000000,202036.711931
130.860000,71.445581,0.067935,26.111984,0.055105,378.432076,-427.318823,567.229388,39.386206,-8.284886,96068.927083,0.047906,-0.007268,0.026243,0.000000,0.000000,0.000000,-219.351374,0.000000,202038.044555
130.870000,71.446256,0.067934,26.111709,0.055064,378.391200,-427.434045,566.998659,39.386205,-8.284886,96071.580787,0.047879,-0.007154,0.026239,0.000000,0.000000,0.000000,-219.351234,0.000000,202039.377483
130.880000,71.446928,0.067933,26.111434,0.055024,378.350329,-427.549268,566.767932,39.386204,-8.284887,96074.234460,0.047851,-0.007041,0.026235,0.000000,0.000000,0.000000,-219.351094,0.000000,202040.710713
130.890000,71.447600,0.067932,26.111158,0.054983,378.309463,-427.664491,566.537208,39.386203,-8.284887,96076.888102,0.047824,-0.006927,0.026231,0.000000,0.000000,0.000000,-219.350955,0.000000,202042.044243
130.900000,71.448269,0.067931,26.110882,0.054944,378.268602,-427.779716,566.306487,39.386202,-8.284888,96079.541715,0.047796,-0.006814,0.026227,0.000000,0.000000,0.000000,-219.350816,0.000000,202043.378071
130.910000,71.448937,0.067930,26.110605,0.054904,378.227745,-427.894940,566.075769,39.386201,-8.284888,96082.195297,0.047769,-0.006701,0.026224,0.000000,0.000000,0.000000,-219.350679,0.000000,202044.712195
130.920000,71.449603,0.067929,26.110328,0.054865,378.186893,-428.010166,565.845053,39.386200,-8.284888,96084.848850,0.047742,-0.006588,0.026220,0.000000,0.000000,0.000000,-219.350542,0.000000,202046.046613
130.930000,71.450268,0.067928,26.110050,0.054826,378.146046,-428.125392,565.614339,39.386199,-8.284889,96087.502372,0.047715,-0.006476,0.026216,0.000000,0.000000,0.000000,-219.350405,0.000000,202047.381322
130.940000,71.450931,0.067927,26.109772,0.054788,378.105204,-428.240619,565.383628,39.386198,-8.284889,96090.155864,0.047687,-0.006364,0.026212,0.000000,0.000000,0.000000,-219.350269,0.000000,202048.716320
130.950000,71.451593,0.067926,26.109494,0.054749,378.064367,-428.355846,565.152920,39.386197,-8.284890,96092.809326,0.047660,-0.006252,0.026209,0.000000,0.000000,0.000000,-219.350134,0.000000,202050.051606
130.960000,71.452253,0.067925,26.109215,0.054711,378.023534,-428.471074,564.922215,39.386196,-8.284890,96095.462758,0.047633,-0.006141,0.026205,0.000000,0.000000,0.000000,-219.349999,0.000000,202051.387177
130.970000,71.452911,0.067924,26.108936,0.054674,377.982706,-428.586303,564.691512,39.386195,-8.284891,96098.116159,0.047607,-0.006030,0.026201,0.000000,0.000000,0.000000,-219.349865,0.000000,202052.723031
130.980000,71.453567,0.067924,26.108657,0.054637,377.941883,-428.701532,564.460812,39.386194,-8.284891,96100.769531,0.047580,-0.005919,0.026197,0.000000,0.000000,0.000000,-219.349731,0.000000,202054.059167
130.990000,71.454222,0.067923,26.108377,0.054600,377.901065,-428.816762,564.230114,39.386193,-8.284892,96103.422872,0.047553,-0.005808,0.026194,0.000000,0.000000,0.000000,-219.349599,0.000000,202055.395582
131.000000,71.454876,0.067922,26.108096,0.054563,377.860251,-428.931992,563.999419,39.386192,-8.284892,96106.076183,0.047526,-0.005697,0.026190,0.000000,0.000000,0.000000,-219.349466,0.000000,202056.732275
131.010000,71.455528,0.067921,26.107816,0.054527,377.819442,-429.047223,563.768727,39.386191,-8.284893,96108.729464,0.047499,-0.005587,0.026186,0.000000,0.000000,0.000000,-219.349335,0.000000,202058.069242
131.020000,71.456178,0.067920,26.107534,0.054491,377.778638,-429.162455,563.538037,39.386189,-8.284893,96111.382715,0.047473,-0.005477,0.026183,0.000000,0.000000,0.000000,-219.349204,0.000000,202059.406483
131.030000,71.456827,0.067919,26.107253,0.054455,377.737839,-429.277687,563.307350,39.386188,-8.284894,96114.035936,0.047446,-0.005368,0.026179,0.000000,0.000000,0.000000,-219.349073,0.000000,202060.743996
