# Time (s), Angle of Attack (°), Speed - Velocity Magnitude (m/s), acceleration Magnitude (m/s²), X (m), Y (m), Z (m), Latitude (°), Longitude (°), Pressure (Pa), Ax (m/s²), Ay (m/s²), Az (m/s²), Aerodynamic Drag Force (N), thrust Power (W)
161.040000,72.891602,14.832648,0.003814,300.597369,-620.597047,234.013781,39.384468,-8.285792,99832.986277,0.002343,0.002031,0.002220,-218.421361,0.000000
161.080000,72.891602,14.832514,0.003814,300.444656,-621.101719,233.741763,39.384463,-8.285793,99836.109486,0.002343,0.002031,0.002220,-218.421358,0.000000
161.120000,72.891602,14.832380,0.003814,300.291947,-621.606387,233.469747,39.384458,-8.285795,99839.232654,0.002343,0.002031,0.002220,-218.421354,0.000000
161.160000,72.891602,14.832246,0.003814,300.139241,-622.111052,233.197735,39.384454,-8.285797,99842.355781,0.002343,0.002031,0.002220,-218.421351,0.000000
161.200000,72.891601,14.832112,0.003814,299.986539,-622.615713,232.925727,39.384449,-8.285799,99845.478868,0.002343,0.002031,0.002220,-218.421347,0.000000
161.240000,72.891601,14.831978,0.003814,299.833841,-623.120372,232.653723,39.384445,-8.285800,99848.601914,0.002343,0.002031,0.002220,-218.421343,0.000000
161.280000,72.891601,14.831845,0.003813,299.681147,-623.625027,232.381721,39.384440,-8.285802,99851.724919,0.002343,0.002031,0.002220,-218.421340,0.000000
161.320000,72.891601,14.831711,0.003813,299.528456,-624.129679,232.109724,39.384436,-8.285804,99854.847883,0.002343,0.002031,0.002219,-218.421336,0.000000
161.360000,72.891601,14.831577,0.003813,299.375770,-624.634327,231.837730,39.384431,-8.285806,99857.970806,0.002343,0.002031,0.002219,-218.421333,0.000000
161.400000,72.891601,14.831443,0.003813,299.223086,-625.138973,231.565739,39.384427,-8.285808,99861.093689,0.002343,0.002031,0.002219,-218.421329,0.000000
161.440000,72.891601,14.831309,0.003813,299.070407,-625.643615,231.293753,39.384422,-8.285809,99864.216531,0.002343,0.002031,0.002219,-218.421326,0.000000
161.480000,72.891601,14.831175,0.003813,298.917731,-626.148254,231.021769,39.384418,-8.285811,99867.339332,0.002343,0.002031,0.002219,-218.421322,0.000000
161.520000,72.891601,14.831041,0.003813,298.765060,-626.652889,230.749789,39.384413,-8.285813,99870.462092,0.002343,0.002031,0.002219,-218.421318,0.000000
161.560000,72.891601,14.830907,0.003813,298.612391,-627.157522,230.477813,39.384409,-8.285815,99873.584812,0.002343,0.002031,0.002219,-218.421315,0.000000
161.600000,72.891601,14.830773,0.003813,298.459727,-627.662151,230.205840,39.384404,-8.285816,99876.707491,0.002343,0.002031,0.002219,-218.421311,0.000000
161.640000,72.891601,14.830639,0.003813,298.307066,-628.166777,229.933871,39.384399,-8.285818,99879.830129,0.002343,0.002031,0.002219,-218.421308,0.000000
161.680000,72.891601,14.830505,0.003812,298.154410,-628.671399,229.661906,39.384395,-8.285820,99882.952726,0.002343,0.002031,0.002218,-218.421304,0.000000
161.720000,72.891601,14.830372,0.003812,298.001756,-629.176019,229.389944,39.384390,-8.285822,99886.075283,0.002343,0.002031,0.002218,-218.421301,0.000000
161.760000,72.891601,14.830238,0.003812,297.849107,-629.680635,229.117985,39.384386,-8.285824,99889.197799,0.002343,0.002031,0.002218,-218.421297,0.000000
161.800000,72.891601,14.830104,0.003812,297.696461,-630.185248,228.846030,39.384381,-8.285825,99892.320274,0.002343,0.002031,0.002218,-218.421294,0.000000
161.840000,72.891601,14.829970,0.003812,297.543820,-630.689857,228.574079,39.384377,-8.285827,99895.442708,0.002343,0.002030,0.002218,-218.421290,0.000000
161.880000,72.891601,14.829836,0.003812,297.391181,-631.194464,228.302131,39.384372,-8.285829,99898.565102,0.002343,0.002030,0.002218,-218.421286,0.000000
161.920000,72.891600,14.829702,0.003812,297.238547,-631.699067,228.030187,39.384368,-8.285831,99901.687455,0.002343,0.002030,0.002218,-218.421283,0.000000
161.960000,72.891600,14.829568,0.003812,297.085916,-632.203667,227.758246,39.384363,-8.285832,99904.809767,0.002343,0.002030,0.002218,-218.421279,0.000000
162.000000,72.891600,14.829434,0.003812,296.933289,-632.708263,227.486309,39.384359,-8.285834,99907.932038,0.002343,0.002030,0.002218,-218.421276,0.000000
162.040000,72.891600,14.829301,0.003812,296.780666,-633.212857,227.214375,39.384354,-8.285836,99911.054269,0.002343,0.002030,0.002217,-218.421272,0.000000
162.080000,72.891600,14.829167,0.003811,296.628047,-633.717447,226.942445,39.384350,-8.285838,99914.176459,0.002343,0.002030,0.002217,-218.421269,0.000000
162.120000,72.891600,14.829033,0.003811,296.475431,-634.222034,226.670518,39.384345,-8.285840,99917.298608,0.002343,0.002030,0.002217,-218.421265,0.000000
162.160000,72.891600,14.828899,0.003811,296.322819,-634.726617,226.398595,39.384340,-8.285841,99920.420716,0.002343,0.002030,0.002217,-218.421261,0.000000
162.200000,72.891600,14.828765,0.003811,296.170211,-635.231198,226.126676,39.384336,-8.285843,99923.542784,0.002343,0.002030,0.002217,-218.421258,0.000000
162.240000,72.891600,14.828631,0.003811,296.017607,-635.735775,225.854760,39.384331,-8.285845,99926.664811,0.002343,0.002030,0.002217,-218.421254,0.000000
162.280000,72.891600,14.828497,0.003811,295.865006,-636.240349,225.582848,39.384327,-8.285847,99929.786797,0.002343,0.002030,0.002217,-218.421251,0.000000
162.320000,72.891600,14.828364,0.003811,295.712409,-636.744920,225.310939,39.384322,-8.285848,99932.908743,0.002343,0.002030,0.002217,-218.421247,0.000000
162.360000,72.891600,14.828230,0.003811,295.559816,-637.249487,225.039034,39.384318,-8.285850,99936.030648,0.002342,0.002030,0.002216,-218.421244,0.000000
162.400000,72.891600,14.828096,0.003811,295.407227,-637.754051,224.767132,39.384313,-8.285852,99939.152511,0.002342,0.002030,0.002216,-218.421240,0.000000
162.440000,72.891600,14.827962,0.003810,295.254641,-638.258612,224.495234,39.384309,-8.285854,99942.274333,0.002342,0.002030,0.002216,-218.421237,0.000000
162.480000,72.891600,14.827828,0.003810,295.102059,-638.763170,224.223339,39.384304,-8.285856,99945.396115,0.002342,0.002030,0.002216,-218.421233,0.000000
162.520000,72.891600,14.827695,0.003810,294.949481,-639.267724,223.951448,39.384300,-8.285857,99948.517863,0.002342,0.002030,0.002216,-218.421229,0.000000
162.560000,72.891600,14.827561,0.003810,294.796907,-639.772275,223.679560,39.384295,-8.285859,99951.639571,0.002342,0.002030,0.002216,-218.421226,0.000000
162.600000,72.891600,14.827427,0.003810,294.644336,-640.276823,223.407676,39.384291,-8.285861,99954.761221,0.002342,0.002030,0.002216,-218.421222,0.000000
162.640000,72.891599,14.827293,0.003810,294.491769,-640.781368,223.135796,39.384286,-8.285863,99957.882811,0.002342,0.002030,0.002216,-218.421219,0.000000
162.680000,72.891599,14.827159,0.003810,294.339206,-641.285909,222.863919,39.384281,-8.285864,99961.004390,0.002342,0.002030,0.002216,-218.421215,0.000000
162.720000,72.891599,14.827025,0.003810,294.186646,-641.790447,222.592046,39.384277,-8.285866,99964.126013,0.002342,0.002030,0.002215,-218.421212,0.000000
162.760000,72.891599,14.826892,0.003810,294.034091,-642.294982,222.320176,39.384272,-8.285868,99967.247596,0.002342,0.002030,0.002215,-218.421208,0.000000
162.800000,72.891599,14.826758,0.003810,293.881539,-642.799514,222.048309,39.384268,-8.285870,99970.368913,0.002342,0.002030,0.002215,-218.421204,0.000000
162.840000,72.891599,14.826624,0.003809,293.728991,-643.304042,221.776447,39.384263,-8.285872,99973.489915,0.002342,0.002030,0.002215,-218.421200,0.000000
162.880000,72.891599,14.826490,0.003809,293.576446,-643.808568,221.504587,39.384259,-8.285873,99976.611285,0.002342,0.002030,0.002215,-218.421197,0.000000
162.920000,72.891599,14.826357,0.003809,293.423906,-644.313089,221.232732,39.384254,-8.285875,99979.733802,0.002342,0.002030,0.002215,-218.421195,0.000000
162.960000,72.891600,14.826223,0.003809,293.271369,-644.817608,220.960880,39.384250,-8.285877,99982.856284,0.002342,0.002030,0.002215,-218.421194,0.000000
163.000000,72.891599,14.826089,0.003809,293.118835,-645.322124,220.689031,39.384245,-8.285879,99985.975588,0.002342,0.002030,0.002215,-218.421187,0.000000
163.040000,72.891597,14.825955,0.003809,292.966306,-645.826636,220.417186,39.384241,-8.285880,99989.091032,0.002342,0.002030,0.002214,-218.421173,0.000000
163.080000,72.891597,14.825821,0.003809,292.813780,-646.331145,220.145345,39.384236,-8.285882,99992.212119,0.002342,0.002030,0.002214,-218.421170,0.000000
163.120000,72.891598,14.825688,0.003809,292.661258,-646.835650,219.873507,39.384232,-8.285884,99995.337061,0.002342,0.002030,0.002214,-218.421173,0.000000
163.160000,72.891500,14.825555,0.003793,292.508740,-647.340153,219.601672,39.384227,-8.285886,99998.145799,0.002335,0.002023,0.002201,-218.420657,0.000000
163.200000,72.891103,14.825425,0.003731,292.356225,-647.844652,219.329841,39.384222,-8.285888,100000.000000,0.002305,0.001998,0.002148,-218.418569,0.000000
163.240000,72.890282,14.825299,0.003602,292.203714,-648.349148,219.058013,39.384218,-8.285889,100000.492003,0.002244,0.001945,0.002038,-218.414261,0.000000
163.280000,72.889226,14.825177,0.003438,292.051207,-648.853642,218.786189,39.384213,-8.285891,100000.192187,0.002165,0.001877,0.001899,-218.408786,0.000000
163.320000,72.888197,14.825060,0.003280,291.898703,-649.358132,218.514367,39.384209,-8.285893,99999.893916,0.002089,0.001810,0.001766,-218.403584,0.000000
163.360000,72.887294,14.824947,0.003145,291.746202,-649.862619,218.242548,39.384204,-8.285895,99999.895462,0.002022,0.001752,0.001655,-218.399191,0.000000
163.400000,72.886453,14.824838,0.003023,291.593705,-650.367104,217.970732,39.384200,-8.285896,100000.000000,0.001959,0.001698,0.001554,-218.395246,0.000000
163.440000,72.885616,14.824734,0.002902,291.441210,-650.871585,217.698918,39.384195,-8.285898,100000.035324,0.001897,0.001644,0.001457,-218.391427,0.000000
163.480000,72.884787,14.824634,0.002785,291.288719,-651.376065,217.427106,39.384191,-8.285900,100000.013798,0.001835,0.001591,0.001363,-218.387745,0.000000
163.520000,72.883984,14.824537,0.002673,291.136230,-651.880541,217.155297,39.384186,-8.285902,99999.992384,0.001776,0.001539,0.001275,-218.384291,0.000000
163.560000,72.883214,14.824445,0.002568,290.983745,-652.385016,216.883490,39.384182,-8.285903,99999.992495,0.001718,0.001489,0.001194,-218.381091,0.000000
163.600000,72.882470,14.824356,0.002468,290.831262,-652.889487,216.611684,39.384177,-8.285905,100000.000000,0.001663,0.001441,0.001118,-218.378107,0.000000
163.640000,72.881749,14.824271,0.002373,290.678782,-653.393957,216.339881,39.384173,-8.285907,100000.002536,0.001609,0.001395,0.001046,-218.375304,0.000000
163.680000,72.881050,14.824189,0.002282,290.526304,-653.898424,216.068079,39.384168,-8.285909,100000.000991,0.001557,0.001350,0.000979,-218.372672,0.000000
163.720000,72.880374,14.824110,0.002195,290.373829,-654.402889,215.796279,39.384163,-8.285911,99999.999453,0.001507,0.001306,0.000917,-218.370208,0.000000
163.760000,72.879719,14.824035,0.002112,290.221356,-654.907352,215.524480,39.384159,-8.285912,99999.999461,0.001459,0.001264,0.000858,-218.367904,0.000000
163.800000,72.879086,14.823962,0.002033,290.068886,-655.411813,215.252683,39.384154,-8.285914,100000.000000,0.001411,0.001223,0.000803,-218.365747,0.000000
163.840000,72.878473,14.823893,0.001958,289.916418,-655.916272,214.980887,39.384150,-8.285916,100000.000182,0.001366,0.001184,0.000752,-218.363727,0.000000
163.880000,72.877880,14.823826,0.001885,289.763952,-656.420729,214.709092,39.384145,-8.285918,100000.000071,0.001322,0.001146,0.000704,-218.361837,0.000000
163.920000,72.877306,14.823761,0.001816,289.611488,-656.925184,214.437299,39.384141,-8.285919,99999.999961,0.001279,0.001109,0.000659,-218.360071,0.000000
163.960000,72.876752,14.823699,0.001750,289.459027,-657.429638,214.165506,39.384136,-8.285921,99999.999961,0.001238,0.001073,0.000617,-218.358418,0.000000
164.000000,72.876213,14.823639,0.001687,289.306567,-657.934090,213.893715,39.384132,-8.285923,100000.000000,0.001198,0.001038,0.000577,-218.356863,0.000000
164.040000,72.875690,14.823582,0.001626,289.154109,-658.438540,213.621924,39.384127,-8.285925,100000.000013,0.001159,0.001004,0.000540,-218.355396,0.000000
164.080000,72.875186,14.823527,0.001568,289.001653,-658.942988,213.350134,39.384123,-8.285927,100000.000005,0.001122,0.000972,0.000505,-218.354038,0.000000
164.120000,72.874708,14.823475,0.001513,288.849200,-659.447434,213.078346,39.384118,-8.285928,99999.999997,0.001086,0.000941,0.000474,-218.352815,0.000000
164.160000,72.874256,14.823426,0.001462,288.696750,-659.951878,212.806559,39.384114,-8.285930,99999.999997,0.001052,0.000912,0.000446,-218.351719,0.000000
164.200000,72.873821,14.823380,0.001414,288.544301,-660.456320,212.534773,39.384109,-8.285932,100000.000000,0.001020,0.000884,0.000420,-218.350706,0.000000
164.240000,72.873397,14.823334,0.001367,288.391854,-660.960761,212.262987,39.384104,-8.285934,100000.000001,0.000989,0.000857,0.000396,-218.349742,0.000000
164.280000,72.872984,14.823291,0.001321,288.239408,-661.465200,211.991201,39.384100,-8.285935,100000.000000,0.000958,0.000830,0.000372,-218.348824,0.000000
164.320000,72.872584,14.823248,0.001277,288.086964,-661.969639,211.719416,39.384095,-8.285937,100000.000000,0.000928,0.000804,0.000350,-218.347959,0.000000
164.360000,72.872197,14.823208,0.001235,287.934521,-662.474076,211.447632,39.384091,-8.285939,100000.000000,0.000900,0.000780,0.000330,-218.347150,0.000000
164.400000,72.871823,14.823168,0.001194,287.782080,-662.978512,211.175848,39.384086,-8.285941,100000.000000,0.000872,0.000755,0.000310,-218.346389,0.000000
164.440000,72.871459,14.823130,0.001155,287.629639,-663.482947,210.904064,39.384082,-8.285943,100000.000000,0.000845,0.000732,0.000292,-218.345672,0.000000
164.480000,72.871107,14.823094,0.001117,287.477200,-663.987381,210.632281,39.384077,-8.285944,100000.000000,0.000819,0.000709,0.000275,-218.344997,0.000000
164.520000,72.870766,14.823058,0.001081,287.324762,-664.491814,210.360498,39.384073,-8.285946,100000.000000,0.000793,0.000687,0.000259,-218.344362,0.000000
164.560000,72.870436,14.823024,0.001046,287.172326,-664.996245,210.088716,39.384068,-8.285948,100000.000000,0.000769,0.000666,0.000243,-218.343764,0.000000
164.600000,72.870115,14.822991,0.001012,287.019890,-665.500676,209.816934,39.384064,-8.285950,100000.000000,0.000745,0.000646,0.000229,-218.343201,0.000000
164.640000,72.869805,14.822960,0.000979,286.867456,-666.005106,209.545152,39.384059,-8.285951,100000.000000,0.000722,0.000626,0.000216,-218.342672,0.000000
164.680000,72.869504,14.822929,0.000948,286.715022,-666.509535,209.273370,39.384055,-8.285953,100000.000000,0.000699,0.000606,0.000203,-218.342173,0.000000
164.720000,72.869213,14.822899,0.000917,286.562590,-667.013963,209.001589,39.384050,-8.285955,100000.000000,0.000678,0.000587,0.000191,-218.341704,0.000000
164.760000,72.868930,14.822871,0.000887,286.410158,-667.518390,208.729808,39.384045,-8.285957,100000.000000,0.000657,0.000569,0.000180,-218.341263,0.000000
164.800000,72.868657,14.822843,0.000859,286.257728,-668.022817,208.458027,39.384041,-8.285958,100000.000000,0.000636,0.000552,0.000169,-218.340847,0.000000
164.840000,72.868391,14.822816,0.000831,286.105299,-668.527242,208.186247,39.384036,-8.285960,100000.000000,0.000617,0.000534,0.000159,-218.340456,0.000000
164.880000,72.868134,14.822790,0.000805,285.952870,-669.031667,207.914467,39.384032,-8.285962,100000.000000,0.000598,0.000518,0.000150,-218.340088,0.000000
164.920000,72.867885,14.822765,0.000779,285.800442,-669.536091,207.642687,39.384027,-8.285964,100000.000000,0.000579,0.000502,0.000141,-218.339742,0.000000
164.960000,72.867644,14.822741,0.000754,285.648016,-670.040514,207.370907,39.384023,-8.285966,100000.000000,0.000561,0.000486,0.000133,-218.339416,0.000000
165.000000,72.867410,14.822718,0.000730,285.495590,-670.544937,207.099127,39.384018,-8.285967,100000.000000,0.000544,0.000471,0.000125,-218.339109,0.000000
165.040000,72.867183,14.822695,0.000707,285.343165,-671.049358,206.827347,39.384014,-8.285969,100000.000000,0.000527,0.000457,0.000118,-218.338820,0.000000
165.080000,72.866964,14.822674,0.000685,285.190740,-671.553779,206.555568,39.384009,-8.285971,100000.000000,0.000511,0.000443,0.000111,-218.338548,0.000000
165.120000,72.866751,14.822653,0.000663,285.038317,-672.058200,206.283789,39.384005,-8.285973,100000.000000,0.000495,0.000429,0.000104,-218.338292,0.000000
165.160000,72.866545,14.822632,0.000642,284.885894,-672.562620,206.012010,39.384000,-8.285974,100000.000000,0.000480,0.000416,0.000098,-218.338051,0.000000
165.200000,72.866345,14.822613,0.000622,284.733471,-673.067039,205.740231,39.383996,-8.285976,100000.000000,0.000465,0.000403,0.000092,-218.337825,0.000000
165.240000,72.866151,14.822594,0.000602,284.581050,-673.571458,205.468452,39.383991,-8.285978,100000.000000,0.000450,0.000390,0.000087,-218.337612,0.000000
165.280000,72.865964,14.822575,0.000583,284.428629,-674.075876,205.196673,39.383986,-8.285980,100000.000000,0.000436,0.000378,0.000082,-218.337411,0.000000
165.320000,72.865782,14.822557,0.000565,284.276209,-674.580293,204.924895,39.383982,-8.285982,100000.000000,0.000423,0.000366,0.000077,-218.337222,0.000000
165.360000,72.865606,14.822540,0.000547,284.123789,-675.084710,204.653116,39.383977,-8.285983,100000.000000,0.000410,0.000355,0.000072,-218.337044,0.000000
165.400000,72.865435,14.822524,0.000530,283.971370,-675.589127,204.381338,39.383973,-8.285985,100000.000000,0.000397,0.000344,0.000068,-218.336877,0.000000
165.440000,72.865269,14.822507,0.000513,283.818952,-676.093542,204.109560,39.383968,-8.285987,100000.000000,0.000385,0.000333,0.000064,-218.336719,0.000000
165.480000,72.865109,14.822492,0.000497,283.666534,-676.597958,203.837782,39.383964,-8.285989,100000.000000,0.000373,0.000323,0.000060,-218.336571,0.000000
165.520000,72.864954,14.822477,0.000481,283.514117,-677.102373,203.566004,39.383959,-8.285990,100000.000000,0.000361,0.000313,0.000057,-218.336432,0.000000
165.560000,72.864803,14.822462,0.000466,283.361700,-677.606787,203.294226,39.383955,-8.285992,100000.000000,0.000350,0.000303,0.000053,-218.336300,0.000000
165.600000,72.864657,14.822448,0.000452,283.209284,-678.111201,203.022448,39.383950,-8.285994,100000.000000,0.000339,0.000294,0.000050,-218.336177,0.000000
